,index,holgura
0,1,0.0
1,2,-762.9999999999997
2,3,-130.99999999999994
3,4,-941.9999999999992
4,5,-2642.000000000002
5,6,-1018.0000000000002
6,7,-1978.0000000000027
7,8,-7140.000000000007
