,index,holgura
311,"(38, 8)",1.0
312,"(39, 1)",0.0
313,"(39, 2)",0.0
314,"(39, 3)",0.0
315,"(39, 4)",0.0
316,"(39, 5)",1.0
317,"(39, 6)",1.0
318,"(39, 7)",1.0
319,"(39, 8)",1.0
320,"(40, 1)",1.0
321,"(40, 2)",1.0
322,"(40, 3)",0.0
323,"(40, 4)",1.0
324,"(40, 5)",1.0
325,"(40, 6)",1.0
326,"(40, 7)",1.0
327,"(40, 8)",1.0
328,"(41, 1)",1.0
329,"(41, 2)",1.0
330,"(41, 3)",0.0
331,"(41, 4)",1.0
332,"(41, 5)",1.0
333,"(41, 6)",1.0
334,"(41, 7)",1.0
335,"(41, 8)",1.0
336,"(42, 1)",1.0
337,"(42, 2)",0.0
338,"(42, 3)",0.0
339,"(42, 4)",1.0
340,"(42, 5)",1.0
341,"(42, 6)",1.0
342,"(42, 7)",1.0
343,"(42, 8)",1.0
344,"(43, 1)",1.0
345,"(43, 2)",1.0
346,"(43, 3)",0.0
347,"(43, 4)",1.0
348,"(43, 5)",1.0
349,"(43, 6)",1.0
350,"(43, 7)",1.0
351,"(43, 8)",1.0
352,"(44, 1)",1.0
353,"(44, 2)",1.0
354,"(44, 3)",0.0
355,"(44, 4)",1.0
356,"(44, 5)",1.0
357,"(44, 6)",1.0
358,"(44, 7)",1.0
359,"(44, 8)",1.0
360,"(45, 1)",1.0
361,"(45, 2)",1.0
362,"(45, 3)",0.0
363,"(45, 4)",1.0
364,"(45, 5)",1.0
365,"(45, 6)",1.0
366,"(45, 7)",1.0
367,"(45, 8)",1.0
368,"(46, 1)",1.0
369,"(46, 2)",0.0
370,"(46, 3)",1.0
371,"(46, 4)",1.0
372,"(46, 5)",1.0
373,"(46, 6)",1.0
374,"(46, 7)",1.0
375,"(46, 8)",1.0
376,"(47, 1)",1.0
377,"(47, 2)",0.0
378,"(47, 3)",1.0
379,"(47, 4)",1.0
380,"(47, 5)",1.0
381,"(47, 6)",1.0
382,"(47, 7)",1.0
383,"(47, 8)",1.0
384,"(48, 1)",0.0
385,"(48, 2)",0.0
386,"(48, 3)",0.0
387,"(48, 4)",1.0
388,"(48, 5)",1.0
389,"(48, 6)",1.0
390,"(48, 7)",1.0
391,"(48, 8)",1.0
392,"(49, 1)",0.0
393,"(49, 2)",0.0
394,"(49, 3)",0.0
395,"(49, 4)",1.0
396,"(49, 5)",1.0
397,"(49, 6)",1.0
398,"(49, 7)",1.0
399,"(49, 8)",1.0
400,"(50, 1)",1.0
401,"(50, 2)",0.0
402,"(50, 3)",1.0
403,"(50, 4)",1.0
404,"(50, 5)",1.0
405,"(50, 6)",1.0
406,"(50, 7)",1.0
407,"(50, 8)",1.0
408,"(51, 1)",1.0
409,"(51, 2)",1.0
410,"(51, 3)",1.0
411,"(51, 4)",0.0
412,"(51, 5)",1.0
413,"(51, 6)",1.0
414,"(51, 7)",1.0
415,"(51, 8)",1.0
416,"(52, 1)",0.0
417,"(52, 2)",0.0
418,"(52, 3)",0.0
419,"(52, 4)",0.0
420,"(52, 5)",0.0
421,"(52, 6)",1.0
422,"(52, 7)",1.0
423,"(52, 8)",1.0
424,"(53, 1)",1.0
425,"(53, 2)",1.0
426,"(53, 3)",1.0
427,"(53, 4)",0.0
428,"(53, 5)",1.0
429,"(53, 6)",1.0
430,"(53, 7)",1.0
