,index,X
3869,"(4, 67, 6)",0.0
3870,"(4, 67, 7)",0.0
3871,"(4, 67, 8)",0.0
3872,"(4, 68, 1)",0.0
3873,"(4, 68, 2)",0.0
3874,"(4, 68, 3)",0.0
3875,"(4, 68, 4)",0.0
3876,"(4, 68, 5)",0.0
3877,"(4, 68, 6)",0.0
3878,"(4, 68, 7)",0.0
3879,"(4, 68, 8)",0.0
3880,"(4, 69, 1)",0.0
3881,"(4, 69, 2)",0.0
3882,"(4, 69, 3)",0.0
3883,"(4, 69, 4)",0.0
3884,"(4, 69, 5)",0.0
3885,"(4, 69, 6)",0.0
3886,"(4, 69, 7)",0.0
3887,"(4, 69, 8)",0.0
3888,"(4, 70, 1)",0.0
3889,"(4, 70, 2)",0.0
3890,"(4, 70, 3)",0.0
3891,"(4, 70, 4)",0.0
3892,"(4, 70, 5)",0.0
3893,"(4, 70, 6)",0.0
3894,"(4, 70, 7)",0.0
3895,"(4, 70, 8)",0.0
3896,"(4, 71, 1)",0.0
3897,"(4, 71, 2)",0.0
3898,"(4, 71, 3)",0.0
3899,"(4, 71, 4)",0.0
3900,"(4, 71, 5)",0.0
3901,"(4, 71, 6)",0.0
3902,"(4, 71, 7)",0.0
3903,"(4, 71, 8)",0.0
3904,"(4, 72, 1)",0.0
3905,"(4, 72, 2)",0.0
3906,"(4, 72, 3)",0.0
3907,"(4, 72, 4)",0.0
3908,"(4, 72, 5)",0.0
3909,"(4, 72, 6)",0.0
3910,"(4, 72, 7)",0.0
3911,"(4, 72, 8)",0.0
3912,"(4, 73, 1)",0.0
3913,"(4, 73, 2)",0.0
3914,"(4, 73, 3)",0.0
3915,"(4, 73, 4)",0.0
3916,"(4, 73, 5)",0.0
3917,"(4, 73, 6)",0.0
3918,"(4, 73, 7)",0.0
3919,"(4, 73, 8)",0.0
3920,"(4, 74, 1)",0.0
3921,"(4, 74, 2)",0.0
3922,"(4, 74, 3)",0.0
3923,"(4, 74, 4)",0.0
3924,"(4, 74, 5)",0.0
3925,"(4, 74, 6)",0.0
3926,"(4, 74, 7)",0.0
3927,"(4, 74, 8)",0.0
3928,"(4, 75, 1)",0.0
3929,"(4, 75, 2)",0.0
3930,"(4, 75, 3)",0.0
3931,"(4, 75, 4)",0.0
3932,"(4, 75, 5)",0.0
3933,"(4, 75, 6)",12.0
3934,"(4, 75, 7)",0.0
3935,"(4, 75, 8)",0.0
3936,"(4, 76, 1)",0.0
3937,"(4, 76, 2)",0.0
3938,"(4, 76, 3)",0.0
3939,"(4, 76, 4)",0.0
3940,"(4, 76, 5)",0.0
3941,"(4, 76, 6)",0.0
3942,"(4, 76, 7)",0.0
3943,"(4, 76, 8)",0.0
3944,"(4, 77, 1)",0.0
3945,"(4, 77, 2)",0.0
3946,"(4, 77, 3)",0.0
3947,"(4, 77, 4)",0.0
3948,"(4, 77, 5)",0.0
3949,"(4, 77, 6)",0.0
3950,"(4, 77, 7)",0.0
3951,"(4, 77, 8)",0.0
3952,"(4, 78, 1)",0.0
3953,"(4, 78, 2)",0.0
3954,"(4, 78, 3)",0.0
3955,"(4, 78, 4)",0.0
3956,"(4, 78, 5)",0.0
3957,"(4, 78, 6)",0.0
3958,"(4, 78, 7)",0.0
3959,"(4, 78, 8)",0.0
3960,"(4, 79, 1)",0.0
3961,"(4, 79, 2)",0.0
3962,"(4, 79, 3)",0.0
3963,"(4, 79, 4)",0.0
3964,"(4, 79, 5)",0.0
3965,"(4, 79, 6)",0.0
3966,"(4, 79, 7)",0.0
3967,"(4, 79, 8)",0.0
3968,"(4, 80, 1)",0.0
3969,"(4, 80, 2)",0.0
3970,"(4, 80, 3)",0.0
3971,"(4, 80, 4)",0.0
3972,"(4, 80, 5)",0.0
3973,"(4, 80, 6)",0.0
3974,"(4, 80, 7)",0.0
3975,"(4, 80, 8)",0.0
3976,"(4, 81, 1)",0.0
3977,"(4, 81, 2)",0.0
3978,"(4, 81, 3)",0.0
3979,"(4, 81, 4)",0.0
3980,"(4, 81, 5)",0.0
3981,"(4, 81, 6)",0.0
3982,"(4, 81, 7)",0.0
3983,"(4, 81, 8)",0.0
3984,"(4, 82, 1)",0.0
3985,"(4, 82, 2)",0.0
3986,"(4, 82, 3)",0.0
3987,"(4, 82, 4)",0.0
3988,"(4, 82, 5)",0.0
3989,"(4, 82, 6)",0.0
3990,"(4, 82, 7)",0.0
3991,"(4, 82, 8)",0.0
3992,"(4, 83, 1)",0.0
3993,"(4, 83, 2)",0.0
3994,"(4, 83, 3)",0.0
3995,"(4, 83, 4)",0.0
3996,"(4, 83, 5)",0.0
3997,"(4, 83, 6)",0.0
3998,"(4, 83, 7)",0.0
3999,"(4, 83, 8)",0.0
4000,"(4, 84, 1)",0.0
4001,"(4, 84, 2)",0.0
4002,"(4, 84, 3)",0.0
4003,"(4, 84, 4)",0.0
4004,"(4, 84, 5)",0.0
4005,"(4, 84, 6)",0.0
4006,"(4, 84, 7)",0.0
4007,"(4, 84, 8)",0.0
4008,"(4, 85, 1)",0.0
4009,"(4, 85, 2)",0.0
4010,"(4, 85, 3)",0.0
4011,"(4, 85, 4)",0.0
4012,"(4, 85, 5)",0.0
4013,"(4, 85, 6)",0.0
4014,"(4, 85, 7)",0.0
4015,"(4, 85, 8)",0.0
4016,"(4, 86, 1)",0.0
4017,"(4, 86, 2)",0.0
4018,"(4, 86, 3)",0.0
4019,"(4, 86, 4)",0.0
4020,"(4, 86, 5)",0.0
4021,"(4, 86, 6)",0.0
4022,"(4, 86, 7)",0.0
4023,"(4, 86, 8)",0.0
4024,"(4, 87, 1)",0.0
4025,"(4, 87, 2)",0.0
4026,"(4, 87, 3)",0.0
4027,"(4, 87, 4)",0.0
4028,"(4, 87, 5)",0.0
4029,"(4, 87, 6)",0.0
4030,"(4, 87, 7)",24.0
4031,"(4, 87, 8)",0.0
4032,"(4, 88, 1)",0.0
4033,"(4, 88, 2)",0.0
4034,"(4, 88, 3)",0.0
4035,"(4, 88, 4)",0.0
4036,"(4, 88, 5)",0.0
4037,"(4, 88, 6)",0.0
4038,"(4, 88, 7)",21.000000000000004
4039,"(4, 88, 8)",0.0
4040,"(4, 89, 1)",0.0
4041,"(4, 89, 2)",0.0
4042,"(4, 89, 3)",0.0
4043,"(4, 89, 4)",0.0
4044,"(4, 89, 5)",0.0
4045,"(4, 89, 6)",0.0
4046,"(4, 89, 7)",0.0
4047,"(4, 89, 8)",21.000000000000004
4048,"(4, 90, 1)",0.0
4049,"(4, 90, 2)",0.0
4050,"(4, 90, 3)",0.0
4051,"(4, 90, 4)",0.0
4052,"(4, 90, 5)",0.0
4053,"(4, 90, 6)",0.0
4054,"(4, 90, 7)",0.0
4055,"(4, 90, 8)",0.0
4056,"(4, 91, 1)",0.0
4057,"(4, 91, 2)",0.0
4058,"(4, 91, 3)",0.0
4059,"(4, 91, 4)",0.0
4060,"(4, 91, 5)",0.0
4061,"(4, 91, 6)",0.0
4062,"(4, 91, 7)",0.0
4063,"(4, 91, 8)",0.0
4064,"(4, 92, 1)",0.0
4065,"(4, 92, 2)",0.0
4066,"(4, 92, 3)",0.0
4067,"(4, 92, 4)",0.0
4068,"(4, 92, 5)",0.0
4069,"(4, 92, 6)",0.0
4070,"(4, 92, 7)",0.0
4071,"(4, 92, 8)",0.0
4072,"(4, 93, 1)",0.0
4073,"(4, 93, 2)",0.0
4074,"(4, 93, 3)",0.0
4075,"(4, 93, 4)",0.0
4076,"(4, 93, 5)",0.0
4077,"(4, 93, 6)",0.0
4078,"(4, 93, 7)",0.0
4079,"(4, 93, 8)",0.0
4080,"(4, 94, 1)",0.0
4081,"(4, 94, 2)",0.0
4082,"(4, 94, 3)",0.0
4083,"(4, 94, 4)",0.0
4084,"(4, 94, 5)",0.0
4085,"(4, 94, 6)",0.0
4086,"(4, 94, 7)",0.0
4087,"(4, 94, 8)",0.0
4088,"(4, 95, 1)",0.0
4089,"(4, 95, 2)",0.0
4090,"(4, 95, 3)",0.0
4091,"(4, 95, 4)",0.0
4092,"(4, 95, 5)",0.0
4093,"(4, 95, 6)",0.0
4094,"(4, 95, 7)",0.0
4095,"(4, 95, 8)",0.0
4096,"(4, 96, 1)",0.0
4097,"(4, 96, 2)",0.0
4098,"(4, 96, 3)",0.0
4099,"(4, 96, 4)",0.0
4100,"(4, 96, 5)",0.0
4101,"(4, 96, 6)",0.0
4102,"(4, 96, 7)",0.0
4103,"(4, 96, 8)",0.0
4104,"(4, 97, 1)",0.0
4105,"(4, 97, 2)",0.0
4106,"(4, 97, 3)",0.0
4107,"(4, 97, 4)",0.0
4108,"(4, 97, 5)",0.0
4109,"(4, 97, 6)",0.0
4110,"(4, 97, 7)",0.0
4111,"(4, 97, 8)",0.0
4112,"(4, 98, 1)",0.0
4113,"(4, 98, 2)",0.0
4114,"(4, 98, 3)",0.0
4115,"(4, 98, 4)",0.0
4116,"(4, 98, 5)",0.0
4117,"(4, 98, 6)",0.0
4118,"(4, 98, 7)",0.0
4119,"(4, 98, 8)",0.0
4120,"(4, 99, 1)",0.0
4121,"(4, 99, 2)",0.0
4122,"(4, 99, 3)",0.0
4123,"(4, 99, 4)",0.0
4124,"(4, 99, 5)",0.0
4125,"(4, 99, 6)",0.0
4126,"(4, 99, 7)",0.0
4127,"(4, 99, 8)",0.0
4128,"(4, 100, 1)",0.0
4129,"(4, 100, 2)",0.0
4130,"(4, 100, 3)",0.0
4131,"(4, 100, 4)",0.0
4132,"(4, 100, 5)",0.0
4133,"(4, 100, 6)",0.0
4134,"(4, 100, 7)",0.0
4135,"(4, 100, 8)",0.0
4136,"(4, 101, 1)",0.0
4137,"(4, 101, 2)",0.0
4138,"(4, 101, 3)",0.0
4139,"(4, 101, 4)",0.0
4140,"(4, 101, 5)",0.0
4141,"(4, 101, 6)",0.0
4142,"(4, 101, 7)",0.0
4143,"(4, 101, 8)",0.0
4144,"(4, 102, 1)",0.0
4145,"(4, 102, 2)",0.0
4146,"(4, 102, 3)",0.0
4147,"(4, 102, 4)",0.0
4148,"(4, 102, 5)",0.0
4149,"(4, 102, 6)",0.0
4150,"(4, 102, 7)",0.0
4151,"(4, 102, 8)",0.0
4152,"(4, 103, 1)",0.0
4153,"(4, 103, 2)",0.0
4154,"(4, 103, 3)",0.0
4155,"(4, 103, 4)",0.0
4156,"(4, 103, 5)",0.0
4157,"(4, 103, 6)",0.0
4158,"(4, 103, 7)",0.0
4159,"(4, 103, 8)",0.0
4160,"(5, 0, 1)",0.0
4161,"(5, 0, 2)",0.0
4162,"(5, 0, 3)",0.0
4163,"(5, 0, 4)",0.0
4164,"(5, 0, 5)",0.0
4165,"(5, 0, 6)",0.0
4166,"(5, 0, 7)",0.0
4167,"(5, 0, 8)",0.0
4168,"(5, 1, 1)",0.0
4169,"(5, 1, 2)",0.0
4170,"(5, 1, 3)",0.0
4171,"(5, 1, 4)",0.0
4172,"(5, 1, 5)",0.0
4173,"(5, 1, 6)",0.0
4174,"(5, 1, 7)",0.0
4175,"(5, 1, 8)",0.0
4176,"(5, 2, 1)",0.0
4177,"(5, 2, 2)",0.0
4178,"(5, 2, 3)",0.0
4179,"(5, 2, 4)",0.0
4180,"(5, 2, 5)",0.0
4181,"(5, 2, 6)",0.0
4182,"(5, 2, 7)",0.0
4183,"(5, 2, 8)",0.0
4184,"(5, 3, 1)",0.0
4185,"(5, 3, 2)",0.0
4186,"(5, 3, 3)",0.0
4187,"(5, 3, 4)",0.0
4188,"(5, 3, 5)",0.0
4189,"(5, 3, 6)",0.0
4190,"(5, 3, 7)",0.0
4191,"(5, 3, 8)",0.0
4192,"(5, 4, 1)",0.0
4193,"(5, 4, 2)",0.0
4194,"(5, 4, 3)",0.0
4195,"(5, 4, 4)",0.0
4196,"(5, 4, 5)",0.0
4197,"(5, 4, 6)",0.0
4198,"(5, 4, 7)",0.0
4199,"(5, 4, 8)",0.0
4200,"(5, 5, 1)",0.0
4201,"(5, 5, 2)",0.0
4202,"(5, 5, 3)",0.0
4203,"(5, 5, 4)",0.0
4204,"(5, 5, 5)",0.0
4205,"(5, 5, 6)",0.0
4206,"(5, 5, 7)",0.0
4207,"(5, 5, 8)",0.0
4208,"(5, 6, 1)",0.0
4209,"(5, 6, 2)",0.0
4210,"(5, 6, 3)",0.0
4211,"(5, 6, 4)",0.0
4212,"(5, 6, 5)",0.0
4213,"(5, 6, 6)",0.0
4214,"(5, 6, 7)",0.0
4215,"(5, 6, 8)",0.0
4216,"(5, 7, 1)",0.0
4217,"(5, 7, 2)",0.0
4218,"(5, 7, 3)",0.0
4219,"(5, 7, 4)",0.0
4220,"(5, 7, 5)",0.0
4221,"(5, 7, 6)",0.0
4222,"(5, 7, 7)",0.0
4223,"(5, 7, 8)",0.0
4224,"(5, 8, 1)",0.0
4225,"(5, 8, 2)",0.0
4226,"(5, 8, 3)",0.0
4227,"(5, 8, 4)",0.0
4228,"(5, 8, 5)",0.0
4229,"(5, 8, 6)",0.0
4230,"(5, 8, 7)",0.0
4231,"(5, 8, 8)",0.0
4232,"(5, 9, 1)",0.0
4233,"(5, 9, 2)",0.0
4234,"(5, 9, 3)",0.0
4235,"(5, 9, 4)",0.0
4236,"(5, 9, 5)",0.0
4237,"(5, 9, 6)",0.0
4238,"(5, 9, 7)",0.0
4239,"(5, 9, 8)",0.0
4240,"(5, 10, 1)",0.0
4241,"(5, 10, 2)",0.0
4242,"(5, 10, 3)",0.0
4243,"(5, 10, 4)",0.0
4244,"(5, 10, 5)",0.0
4245,"(5, 10, 6)",0.0
4246,"(5, 10, 7)",0.0
4247,"(5, 10, 8)",0.0
4248,"(5, 11, 1)",0.0
4249,"(5, 11, 2)",0.0
4250,"(5, 11, 3)",0.0
4251,"(5, 11, 4)",0.0
4252,"(5, 11, 5)",0.0
4253,"(5, 11, 6)",0.0
4254,"(5, 11, 7)",0.0
4255,"(5, 11, 8)",0.0
4256,"(5, 12, 1)",0.0
4257,"(5, 12, 2)",0.0
4258,"(5, 12, 3)",0.0
4259,"(5, 12, 4)",0.0
4260,"(5, 12, 5)",0.0
4261,"(5, 12, 6)",0.0
4262,"(5, 12, 7)",0.0
4263,"(5, 12, 8)",0.0
4264,"(5, 13, 1)",0.0
4265,"(5, 13, 2)",0.0
4266,"(5, 13, 3)",0.0
4267,"(5, 13, 4)",0.0
4268,"(5, 13, 5)",0.0
4269,"(5, 13, 6)",0.0
4270,"(5, 13, 7)",0.0
4271,"(5, 13, 8)",0.0
4272,"(5, 14, 1)",0.0
4273,"(5, 14, 2)",0.0
4274,"(5, 14, 3)",0.0
4275,"(5, 14, 4)",0.0
4276,"(5, 14, 5)",0.0
4277,"(5, 14, 6)",0.0
4278,"(5, 14, 7)",0.0
4279,"(5, 14, 8)",0.0
4280,"(5, 15, 1)",0.0
4281,"(5, 15, 2)",0.0
4282,"(5, 15, 3)",0.0
4283,"(5, 15, 4)",0.0
4284,"(5, 15, 5)",0.0
4285,"(5, 15, 6)",0.0
4286,"(5, 15, 7)",0.0
4287,"(5, 15, 8)",0.0
4288,"(5, 16, 1)",0.0
4289,"(5, 16, 2)",0.0
4290,"(5, 16, 3)",0.0
4291,"(5, 16, 4)",0.0
4292,"(5, 16, 5)",0.0
4293,"(5, 16, 6)",0.0
4294,"(5, 16, 7)",0.0
4295,"(5, 16, 8)",0.0
4296,"(5, 17, 1)",0.0
4297,"(5, 17, 2)",0.0
4298,"(5, 17, 3)",0.0
4299,"(5, 17, 4)",0.0
4300,"(5, 17, 5)",0.0
4301,"(5, 17, 6)",0.0
4302,"(5, 17, 7)",0.0
4303,"(5, 17, 8)",0.0
4304,"(5, 18, 1)",0.0
4305,"(5, 18, 2)",0.0
4306,"(5, 18, 3)",0.0
4307,"(5, 18, 4)",0.0
4308,"(5, 18, 5)",0.0
4309,"(5, 18, 6)",0.0
4310,"(5, 18, 7)",0.0
4311,"(5, 18, 8)",0.0
4312,"(5, 19, 1)",0.0
4313,"(5, 19, 2)",0.0
4314,"(5, 19, 3)",0.0
4315,"(5, 19, 4)",0.0
4316,"(5, 19, 5)",0.0
4317,"(5, 19, 6)",0.0
4318,"(5, 19, 7)",0.0
4319,"(5, 19, 8)",0.0
4320,"(5, 20, 1)",0.0
4321,"(5, 20, 2)",0.0
4322,"(5, 20, 3)",0.0
4323,"(5, 20, 4)",0.0
4324,"(5, 20, 5)",0.0
4325,"(5, 20, 6)",0.0
4326,"(5, 20, 7)",0.0
4327,"(5, 20, 8)",0.0
4328,"(5, 21, 1)",0.0
4329,"(5, 21, 2)",0.0
4330,"(5, 21, 3)",0.0
4331,"(5, 21, 4)",0.0
4332,"(5, 21, 5)",0.0
4333,"(5, 21, 6)",0.0
4334,"(5, 21, 7)",0.0
4335,"(5, 21, 8)",0.0
4336,"(5, 22, 1)",0.0
4337,"(5, 22, 2)",0.0
4338,"(5, 22, 3)",0.0
4339,"(5, 22, 4)",0.0
4340,"(5, 22, 5)",0.0
4341,"(5, 22, 6)",0.0
4342,"(5, 22, 7)",0.0
4343,"(5, 22, 8)",0.0
4344,"(5, 23, 1)",0.0
4345,"(5, 23, 2)",0.0
4346,"(5, 23, 3)",0.0
4347,"(5, 23, 4)",0.0
4348,"(5, 23, 5)",0.0
4349,"(5, 23, 6)",0.0
4350,"(5, 23, 7)",0.0
4351,"(5, 23, 8)",0.0
4352,"(5, 24, 1)",0.0
4353,"(5, 24, 2)",0.0
4354,"(5, 24, 3)",0.0
4355,"(5, 24, 4)",0.0
4356,"(5, 24, 5)",0.0
4357,"(5, 24, 6)",0.0
4358,"(5, 24, 7)",0.0
4359,"(5, 24, 8)",0.0
4360,"(5, 25, 1)",0.0
4361,"(5, 25, 2)",0.0
4362,"(5, 25, 3)",0.0
4363,"(5, 25, 4)",0.0
4364,"(5, 25, 5)",0.0
4365,"(5, 25, 6)",0.0
4366,"(5, 25, 7)",0.0
4367,"(5, 25, 8)",0.0
4368,"(5, 26, 1)",0.0
4369,"(5, 26, 2)",0.0
4370,"(5, 26, 3)",0.0
4371,"(5, 26, 4)",0.0
4372,"(5, 26, 5)",0.0
4373,"(5, 26, 6)",0.0
4374,"(5, 26, 7)",0.0
4375,"(5, 26, 8)",0.0
4376,"(5, 27, 1)",0.0
4377,"(5, 27, 2)",0.0
4378,"(5, 27, 3)",0.0
4379,"(5, 27, 4)",0.0
4380,"(5, 27, 5)",0.0
4381,"(5, 27, 6)",0.0
4382,"(5, 27, 7)",0.0
4383,"(5, 27, 8)",0.0
4384,"(5, 28, 1)",0.0
4385,"(5, 28, 2)",0.0
4386,"(5, 28, 3)",0.0
4387,"(5, 28, 4)",0.0
4388,"(5, 28, 5)",0.0
4389,"(5, 28, 6)",0.0
4390,"(5, 28, 7)",0.0
4391,"(5, 28, 8)",0.0
4392,"(5, 29, 1)",0.0
4393,"(5, 29, 2)",0.0
4394,"(5, 29, 3)",0.0
4395,"(5, 29, 4)",0.0
4396,"(5, 29, 5)",0.0
4397,"(5, 29, 6)",0.0
4398,"(5, 29, 7)",0.0
4399,"(5, 29, 8)",0.0
4400,"(5, 30, 1)",0.0
4401,"(5, 30, 2)",0.0
4402,"(5, 30, 3)",0.0
4403,"(5, 30, 4)",0.0
4404,"(5, 30, 5)",0.0
4405,"(5, 30, 6)",0.0
4406,"(5, 30, 7)",0.0
4407,"(5, 30, 8)",0.0
4408,"(5, 31, 1)",0.0
4409,"(5, 31, 2)",0.0
4410,"(5, 31, 3)",0.0
4411,"(5, 31, 4)",0.0
4412,"(5, 31, 5)",0.0
4413,"(5, 31, 6)",0.0
4414,"(5, 31, 7)",0.0
4415,"(5, 31, 8)",0.0
4416,"(5, 32, 1)",0.0
4417,"(5, 32, 2)",0.0
4418,"(5, 32, 3)",0.0
4419,"(5, 32, 4)",0.0
4420,"(5, 32, 5)",0.0
4421,"(5, 32, 6)",0.0
4422,"(5, 32, 7)",0.0
4423,"(5, 32, 8)",0.0
4424,"(5, 33, 1)",0.0
4425,"(5, 33, 2)",0.0
4426,"(5, 33, 3)",0.0
4427,"(5, 33, 4)",0.0
4428,"(5, 33, 5)",0.0
4429,"(5, 33, 6)",0.0
4430,"(5, 33, 7)",0.0
4431,"(5, 33, 8)",0.0
4432,"(5, 34, 1)",0.0
4433,"(5, 34, 2)",0.0
4434,"(5, 34, 3)",0.0
4435,"(5, 34, 4)",0.0
4436,"(5, 34, 5)",0.0
4437,"(5, 34, 6)",0.0
4438,"(5, 34, 7)",0.0
4439,"(5, 34, 8)",0.0
4440,"(5, 35, 1)",0.0
4441,"(5, 35, 2)",0.0
4442,"(5, 35, 3)",0.0
4443,"(5, 35, 4)",0.0
4444,"(5, 35, 5)",0.0
4445,"(5, 35, 6)",0.0
4446,"(5, 35, 7)",0.0
4447,"(5, 35, 8)",0.0
4448,"(5, 36, 1)",0.0
4449,"(5, 36, 2)",0.0
4450,"(5, 36, 3)",0.0
4451,"(5, 36, 4)",0.0
4452,"(5, 36, 5)",0.0
4453,"(5, 36, 6)",0.0
4454,"(5, 36, 7)",0.0
4455,"(5, 36, 8)",0.0
4456,"(5, 37, 1)",0.0
4457,"(5, 37, 2)",0.0
4458,"(5, 37, 3)",64.0
4459,"(5, 37, 4)",0.0
4460,"(5, 37, 5)",0.0
4461,"(5, 37, 6)",0.0
4462,"(5, 37, 7)",0.0
4463,"(5, 37, 8)",0.0
4464,"(5, 38, 1)",0.0
4465,"(5, 38, 2)",0.0
4466,"(5, 38, 3)",0.0
4467,"(5, 38, 4)",0.0
4468,"(5, 38, 5)",0.0
4469,"(5, 38, 6)",0.0
4470,"(5, 38, 7)",0.0
4471,"(5, 38, 8)",0.0
4472,"(5, 39, 1)",0.0
4473,"(5, 39, 2)",0.0
4474,"(5, 39, 3)",0.0
4475,"(5, 39, 4)",0.0
4476,"(5, 39, 5)",0.0
4477,"(5, 39, 6)",0.0
4478,"(5, 39, 7)",0.0
4479,"(5, 39, 8)",0.0
4480,"(5, 40, 1)",0.0
4481,"(5, 40, 2)",0.0
4482,"(5, 40, 3)",0.0
4483,"(5, 40, 4)",0.0
4484,"(5, 40, 5)",0.0
4485,"(5, 40, 6)",0.0
4486,"(5, 40, 7)",0.0
4487,"(5, 40, 8)",0.0
4488,"(5, 41, 1)",0.0
4489,"(5, 41, 2)",0.0
4490,"(5, 41, 3)",0.0
4491,"(5, 41, 4)",0.0
4492,"(5, 41, 5)",0.0
4493,"(5, 41, 6)",0.0
4494,"(5, 41, 7)",0.0
4495,"(5, 41, 8)",0.0
4496,"(5, 42, 1)",0.0
4497,"(5, 42, 2)",0.0
4498,"(5, 42, 3)",0.0
4499,"(5, 42, 4)",0.0
4500,"(5, 42, 5)",0.0
4501,"(5, 42, 6)",0.0
4502,"(5, 42, 7)",0.0
4503,"(5, 42, 8)",0.0
4504,"(5, 43, 1)",0.0
4505,"(5, 43, 2)",0.0
4506,"(5, 43, 3)",0.0
4507,"(5, 43, 4)",0.0
4508,"(5, 43, 5)",0.0
4509,"(5, 43, 6)",0.0
4510,"(5, 43, 7)",0.0
4511,"(5, 43, 8)",0.0
4512,"(5, 44, 1)",0.0
4513,"(5, 44, 2)",0.0
4514,"(5, 44, 3)",0.0
4515,"(5, 44, 4)",0.0
4516,"(5, 44, 5)",0.0
4517,"(5, 44, 6)",0.0
4518,"(5, 44, 7)",0.0
4519,"(5, 44, 8)",0.0
4520,"(5, 45, 1)",0.0
4521,"(5, 45, 2)",0.0
4522,"(5, 45, 3)",0.0
4523,"(5, 45, 4)",0.0
4524,"(5, 45, 5)",0.0
4525,"(5, 45, 6)",0.0
4526,"(5, 45, 7)",0.0
4527,"(5, 45, 8)",0.0
4528,"(5, 46, 1)",0.0
4529,"(5, 46, 2)",0.0
4530,"(5, 46, 3)",0.0
4531,"(5, 46, 4)",0.0
4532,"(5, 46, 5)",0.0
4533,"(5, 46, 6)",0.0
4534,"(5, 46, 7)",0.0
4535,"(5, 46, 8)",0.0
4536,"(5, 47, 1)",0.0
4537,"(5, 47, 2)",0.0
4538,"(5, 47, 3)",0.0
4539,"(5, 47, 4)",0.0
4540,"(5, 47, 5)",0.0
4541,"(5, 47, 6)",0.0
4542,"(5, 47, 7)",0.0
4543,"(5, 47, 8)",0.0
4544,"(5, 48, 1)",0.0
4545,"(5, 48, 2)",0.0
4546,"(5, 48, 3)",0.0
4547,"(5, 48, 4)",0.0
4548,"(5, 48, 5)",0.0
4549,"(5, 48, 6)",0.0
4550,"(5, 48, 7)",0.0
4551,"(5, 48, 8)",0.0
4552,"(5, 49, 1)",0.0
4553,"(5, 49, 2)",0.0
4554,"(5, 49, 3)",0.0
4555,"(5, 49, 4)",63.999999999999986
4556,"(5, 49, 5)",0.0
4557,"(5, 49, 6)",0.0
4558,"(5, 49, 7)",0.0
4559,"(5, 49, 8)",0.0
4560,"(5, 50, 1)",0.0
4561,"(5, 50, 2)",0.0
4562,"(5, 50, 3)",0.0
4563,"(5, 50, 4)",0.0
4564,"(5, 50, 5)",0.0
4565,"(5, 50, 6)",0.0
4566,"(5, 50, 7)",0.0
4567,"(5, 50, 8)",0.0
4568,"(5, 51, 1)",0.0
4569,"(5, 51, 2)",0.0
4570,"(5, 51, 3)",0.0
4571,"(5, 51, 4)",0.0
4572,"(5, 51, 5)",0.0
4573,"(5, 51, 6)",0.0
4574,"(5, 51, 7)",0.0
4575,"(5, 51, 8)",0.0
4576,"(5, 52, 1)",0.0
4577,"(5, 52, 2)",0.0
4578,"(5, 52, 3)",0.0
4579,"(5, 52, 4)",0.0
4580,"(5, 52, 5)",0.0
4581,"(5, 52, 6)",0.0
4582,"(5, 52, 7)",0.0
4583,"(5, 52, 8)",0.0
4584,"(5, 53, 1)",0.0
4585,"(5, 53, 2)",0.0
4586,"(5, 53, 3)",0.0
4587,"(5, 53, 4)",0.0
4588,"(5, 53, 5)",0.0
4589,"(5, 53, 6)",0.0
4590,"(5, 53, 7)",0.0
4591,"(5, 53, 8)",0.0
4592,"(5, 54, 1)",0.0
4593,"(5, 54, 2)",0.0
4594,"(5, 54, 3)",0.0
4595,"(5, 54, 4)",0.0
4596,"(5, 54, 5)",0.0
4597,"(5, 54, 6)",0.0
4598,"(5, 54, 7)",0.0
4599,"(5, 54, 8)",0.0
4600,"(5, 55, 1)",0.0
4601,"(5, 55, 2)",0.0
4602,"(5, 55, 3)",0.0
4603,"(5, 55, 4)",0.0
4604,"(5, 55, 5)",0.0
4605,"(5, 55, 6)",0.0
4606,"(5, 55, 7)",0.0
4607,"(5, 55, 8)",0.0
4608,"(5, 56, 1)",0.0
4609,"(5, 56, 2)",0.0
4610,"(5, 56, 3)",0.0
4611,"(5, 56, 4)",0.0
4612,"(5, 56, 5)",0.0
4613,"(5, 56, 6)",0.0
4614,"(5, 56, 7)",0.0
4615,"(5, 56, 8)",0.0
4616,"(5, 57, 1)",0.0
4617,"(5, 57, 2)",0.0
4618,"(5, 57, 3)",0.0
4619,"(5, 57, 4)",0.0
4620,"(5, 57, 5)",0.0
4621,"(5, 57, 6)",0.0
4622,"(5, 57, 7)",0.0
4623,"(5, 57, 8)",0.0
4624,"(5, 58, 1)",0.0
4625,"(5, 58, 2)",0.0
4626,"(5, 58, 3)",0.0
4627,"(5, 58, 4)",0.0
4628,"(5, 58, 5)",0.0
4629,"(5, 58, 6)",0.0
4630,"(5, 58, 7)",0.0
4631,"(5, 58, 8)",0.0
4632,"(5, 59, 1)",0.0
4633,"(5, 59, 2)",0.0
4634,"(5, 59, 3)",0.0
4635,"(5, 59, 4)",0.0
4636,"(5, 59, 5)",0.0
4637,"(5, 59, 6)",0.0
4638,"(5, 59, 7)",0.0
4639,"(5, 59, 8)",0.0
4640,"(5, 60, 1)",0.0
4641,"(5, 60, 2)",0.0
4642,"(5, 60, 3)",0.0
4643,"(5, 60, 4)",0.0
4644,"(5, 60, 5)",0.0
