,index,holgura
0,1,0.0
1,2,-816.0000000000001
2,3,-585.3333333333334
3,4,-166.6666666666667
4,5,-2498.6666666666665
5,6,-504.00000000000045
6,7,-1505.3333333333333
7,8,-4188.000000000002
