,index,holgura
351,"(43, 8)",2.0
352,"(44, 1)",2.0
353,"(44, 2)",2.0
354,"(44, 3)",1.0
355,"(44, 4)",2.0
356,"(44, 5)",2.0
357,"(44, 6)",2.0
358,"(44, 7)",2.0
359,"(44, 8)",2.0
360,"(45, 1)",2.0
361,"(45, 2)",2.0
362,"(45, 3)",1.0
363,"(45, 4)",2.0
364,"(45, 5)",2.0
365,"(45, 6)",2.0
366,"(45, 7)",2.0
367,"(45, 8)",2.0
368,"(46, 1)",2.0
369,"(46, 2)",2.0
370,"(46, 3)",0.0
371,"(46, 4)",2.0
372,"(46, 5)",2.0
373,"(46, 6)",2.0
374,"(46, 7)",2.0
375,"(46, 8)",2.0
376,"(47, 1)",2.0
377,"(47, 2)",2.0
378,"(47, 3)",1.0
379,"(47, 4)",2.0
380,"(47, 5)",2.0
381,"(47, 6)",2.0
382,"(47, 7)",2.0
383,"(47, 8)",2.0
384,"(48, 1)",2.0
385,"(48, 2)",2.0
386,"(48, 3)",0.0
387,"(48, 4)",2.0
388,"(48, 5)",2.0
389,"(48, 6)",2.0
390,"(48, 7)",2.0
391,"(48, 8)",2.0
392,"(49, 1)",2.0
393,"(49, 2)",1.0
394,"(49, 3)",2.0
395,"(49, 4)",2.0
396,"(49, 5)",2.0
397,"(49, 6)",2.0
398,"(49, 7)",2.0
399,"(49, 8)",2.0
400,"(50, 1)",2.0
401,"(50, 2)",2.0
402,"(50, 3)",1.0
403,"(50, 4)",2.0
404,"(50, 5)",2.0
405,"(50, 6)",2.0
406,"(50, 7)",2.0
407,"(50, 8)",2.0
408,"(51, 1)",2.0
409,"(51, 2)",2.0
410,"(51, 3)",2.0
411,"(51, 4)",1.0
412,"(51, 5)",2.0
413,"(51, 6)",2.0
414,"(51, 7)",2.0
415,"(51, 8)",2.0
416,"(52, 1)",0.0
417,"(52, 2)",0.0
418,"(52, 3)",0.0
419,"(52, 4)",0.0
420,"(52, 5)",2.0
421,"(52, 6)",2.0
422,"(52, 7)",2.0
423,"(52, 8)",2.0
424,"(53, 1)",2.0
425,"(53, 2)",2.0
426,"(53, 3)",2.0
427,"(53, 4)",1.0
428,"(53, 5)",2.0
429,"(53, 6)",2.0
430,"(53, 7)",2.0
431,"(53, 8)",2.0
432,"(54, 1)",1.0
433,"(54, 2)",2.0
434,"(54, 3)",2.0
435,"(54, 4)",1.0
436,"(54, 5)",2.0
437,"(54, 6)",2.0
438,"(54, 7)",2.0
439,"(54, 8)",2.0
440,"(55, 1)",2.0
441,"(55, 2)",2.0
442,"(55, 3)",1.0
443,"(55, 4)",2.0
444,"(55, 5)",2.0
445,"(55, 6)",2.0
446,"(55, 7)",2.0
447,"(55, 8)",2.0
448,"(56, 1)",2.0
449,"(56, 2)",2.0
450,"(56, 3)",1.0
451,"(56, 4)",1.0
452,"(56, 5)",2.0
453,"(56, 6)",2.0
454,"(56, 7)",2.0
455,"(56, 8)",2.0
456,"(57, 1)",2.0
457,"(57, 2)",2.0
458,"(57, 3)",2.0
459,"(57, 4)",1.0
460,"(57, 5)",2.0
461,"(57, 6)",2.0
462,"(57, 7)",2.0
463,"(57, 8)",2.0
464,"(58, 1)",2.0
465,"(58, 2)",2.0
466,"(58, 3)",1.0
467,"(58, 4)",2.0
468,"(58, 5)",2.0
469,"(58, 6)",2.0
470,"(58, 7)",2.0
471,"(58, 8)",2.0
472,"(59, 1)",2.0
473,"(59, 2)",2.0
474,"(59, 3)",2.0
475,"(59, 4)",1.0
476,"(59, 5)",2.0
477,"(59, 6)",2.0
478,"(59, 7)",2.0
479,"(59, 8)",2.0
480,"(60, 1)",2.0
481,"(60, 2)",2.0
482,"(60, 3)",2.0
483,"(60, 4)",1.0
484,"(60, 5)",2.0
485,"(60, 6)",2.0
486,"(60, 7)",2.0
487,"(60, 8)",2.0
488,"(61, 1)",2.0
489,"(61, 2)",2.0
490,"(61, 3)",2.0
491,"(61, 4)",1.0
492,"(61, 5)",2.0
493,"(61, 6)",2.0
494,"(61, 7)",2.0
495,"(61, 8)",2.0
496,"(62, 1)",2.0
497,"(62, 2)",2.0
498,"(62, 3)",0.0
499,"(62, 4)",0.0
500,"(62, 5)",2.0
501,"(62, 6)",2.0
502,"(62, 7)",2.0
503,"(62, 8)",2.0
504,"(63, 1)",2.0
505,"(63, 2)",1.0
506,"(63, 3)",2.0
507,"(63, 4)",1.0
508,"(63, 5)",2.0
509,"(63, 6)",2.0
510,"(63, 7)",2.0
511,"(63, 8)",2.0
512,"(64, 1)",2.0
513,"(64, 2)",2.0
514,"(64, 3)",2.0
515,"(64, 4)",2.0
516,"(64, 5)",1.0
517,"(64, 6)",2.0
518,"(64, 7)",2.0
519,"(64, 8)",2.0
520,"(65, 1)",1.0
521,"(65, 2)",0.0
522,"(65, 3)",1.0
523,"(65, 4)",0.0
524,"(65, 5)",0.0
525,"(65, 6)",0.0
526,"(65, 7)",2.0
527,"(65, 8)",2.0
528,"(66, 1)",2.0
529,"(66, 2)",2.0
530,"(66, 3)",1.0
531,"(66, 4)",1.0
532,"(66, 5)",1.0
533,"(66, 6)",2.0
534,"(66, 7)",2.0
535,"(66, 8)",2.0
536,"(67, 1)",2.0
537,"(67, 2)",2.0
538,"(67, 3)",2.0
539,"(67, 4)",2.0
540,"(67, 5)",1.0
541,"(67, 6)",2.0
542,"(67, 7)",2.0
543,"(67, 8)",2.0
544,"(68, 1)",2.0
545,"(68, 2)",2.0
546,"(68, 3)",2.0
547,"(68, 4)",2.0
548,"(68, 5)",1.0
549,"(68, 6)",2.0
550,"(68, 7)",2.0
551,"(68, 8)",2.0
552,"(69, 1)",1.0
553,"(69, 2)",2.0
554,"(69, 3)",2.0
555,"(69, 4)",2.0
556,"(69, 5)",2.0
557,"(69, 6)",2.0
558,"(69, 7)",2.0
559,"(69, 8)",2.0
560,"(70, 1)",2.0
561,"(70, 2)",2.0
562,"(70, 3)",2.0
563,"(70, 4)",1.0
564,"(70, 5)",2.0
565,"(70, 6)",2.0
566,"(70, 7)",2.0
567,"(70, 8)",2.0
568,"(71, 1)",2.0
569,"(71, 2)",1.0
570,"(71, 3)",1.0
571,"(71, 4)",1.0
572,"(71, 5)",1.0
573,"(71, 6)",2.0
574,"(71, 7)",2.0
575,"(71, 8)",2.0
576,"(72, 1)",2.0
577,"(72, 2)",2.0
578,"(72, 3)",1.0
579,"(72, 4)",1.0
580,"(72, 5)",1.0
581,"(72, 6)",2.0
582,"(72, 7)",2.0
583,"(72, 8)",2.0
584,"(73, 1)",2.0
585,"(73, 2)",2.0
586,"(73, 3)",1.0
587,"(73, 4)",1.0
588,"(73, 5)",1.0
589,"(73, 6)",2.0
590,"(73, 7)",2.0
591,"(73, 8)",2.0
592,"(74, 1)",2.0
593,"(74, 2)",2.0
594,"(74, 3)",1.0
595,"(74, 4)",1.0
596,"(74, 5)",0.0
597,"(74, 6)",2.0
598,"(74, 7)",2.0
599,"(74, 8)",2.0
600,"(75, 1)",2.0
601,"(75, 2)",1.0
602,"(75, 3)",2.0
603,"(75, 4)",2.0
604,"(75, 5)",0.0
605,"(75, 6)",2.0
606,"(75, 7)",2.0
607,"(75, 8)",2.0
608,"(76, 1)",2.0
609,"(76, 2)",1.0
610,"(76, 3)",2.0
611,"(76, 4)",2.0
612,"(76, 5)",1.0
613,"(76, 6)",2.0
614,"(76, 7)",2.0
615,"(76, 8)",2.0
616,"(77, 1)",2.0
617,"(77, 2)",2.0
618,"(77, 3)",2.0
619,"(77, 4)",2.0
620,"(77, 5)",2.0
621,"(77, 6)",1.0
622,"(77, 7)",2.0
623,"(77, 8)",2.0
624,"(78, 1)",0.0
625,"(78, 2)",0.0
626,"(78, 3)",1.0
627,"(78, 4)",0.0
628,"(78, 5)",0.0
629,"(78, 6)",0.0
630,"(78, 7)",0.0
631,"(78, 8)",2.0
632,"(79, 1)",2.0
633,"(79, 2)",2.0
634,"(79, 3)",2.0
635,"(79, 4)",1.0
636,"(79, 5)",2.0
637,"(79, 6)",1.0
638,"(79, 7)",2.0
639,"(79, 8)",2.0
640,"(80, 1)",2.0
641,"(80, 2)",2.0
642,"(80, 3)",2.0
643,"(80, 4)",2.0
644,"(80, 5)",2.0
645,"(80, 6)",0.0
646,"(80, 7)",2.0
647,"(80, 8)",2.0
648,"(81, 1)",2.0
649,"(81, 2)",0.0
650,"(81, 3)",1.0
651,"(81, 4)",0.0
652,"(81, 5)",1.0
653,"(81, 6)",2.0
654,"(81, 7)",2.0
655,"(81, 8)",2.0
656,"(82, 1)",2.0
657,"(82, 2)",2.0
658,"(82, 3)",1.0
659,"(82, 4)",2.0
660,"(82, 5)",1.0
661,"(82, 6)",0.0
662,"(82, 7)",2.0
663,"(82, 8)",2.0
664,"(83, 1)",1.0
665,"(83, 2)",1.0
666,"(83, 3)",1.0
667,"(83, 4)",1.0
668,"(83, 5)",0.0
669,"(83, 6)",0.0
670,"(83, 7)",2.0
671,"(83, 8)",2.0
672,"(84, 1)",1.0
673,"(84, 2)",2.0
674,"(84, 3)",0.0
675,"(84, 4)",2.0
676,"(84, 5)",2.0
677,"(84, 6)",2.0
678,"(84, 7)",2.0
679,"(84, 8)",2.0
680,"(85, 1)",2.0
681,"(85, 2)",2.0
682,"(85, 3)",2.0
683,"(85, 4)",2.0
684,"(85, 5)",2.0
685,"(85, 6)",1.0
686,"(85, 7)",2.0
687,"(85, 8)",2.0
688,"(86, 1)",2.0
689,"(86, 2)",2.0
690,"(86, 3)",2.0
691,"(86, 4)",2.0
692,"(86, 5)",2.0
693,"(86, 6)",0.0
694,"(86, 7)",2.0
695,"(86, 8)",2.0
696,"(87, 1)",2.0
697,"(87, 2)",2.0
698,"(87, 3)",2.0
699,"(87, 4)",1.0
700,"(87, 5)",0.0
701,"(87, 6)",0.0
702,"(87, 7)",0.0
703,"(87, 8)",2.0
704,"(88, 1)",1.0
705,"(88, 2)",1.0
706,"(88, 3)",1.0
707,"(88, 4)",1.0
708,"(88, 5)",2.0
709,"(88, 6)",0.0
710,"(88, 7)",0.0
711,"(88, 8)",2.0
712,"(89, 1)",1.0
713,"(89, 2)",1.0
714,"(89, 3)",1.0
715,"(89, 4)",1.0
716,"(89, 5)",1.0
717,"(89, 6)",0.0
718,"(89, 7)",0.0
719,"(89, 8)",2.0
720,"(90, 1)",2.0
721,"(90, 2)",2.0
722,"(90, 3)",2.0
723,"(90, 4)",2.0
724,"(90, 5)",2.0
725,"(90, 6)",2.0
726,"(90, 7)",1.0
727,"(90, 8)",2.0
728,"(91, 1)",1.0
729,"(91, 2)",2.0
730,"(91, 3)",1.0
731,"(91, 4)",0.0
732,"(91, 5)",0.0
733,"(91, 6)",0.0
734,"(91, 7)",0.0
735,"(91, 8)",2.0
736,"(92, 1)",2.0
737,"(92, 2)",2.0
738,"(92, 3)",2.0
739,"(92, 4)",2.0
740,"(92, 5)",2.0
741,"(92, 6)",2.0
742,"(92, 7)",0.0
743,"(92, 8)",2.0
744,"(93, 1)",2.0
745,"(93, 2)",2.0
746,"(93, 3)",2.0
747,"(93, 4)",2.0
748,"(93, 5)",2.0
749,"(93, 6)",2.0
750,"(93, 7)",1.0
751,"(93, 8)",0.0
752,"(94, 1)",2.0
753,"(94, 2)",2.0
754,"(94, 3)",2.0
755,"(94, 4)",2.0
756,"(94, 5)",1.0
757,"(94, 6)",2.0
758,"(94, 7)",0.0
759,"(94, 8)",2.0
760,"(95, 1)",2.0
761,"(95, 2)",1.0
762,"(95, 3)",2.0
763,"(95, 4)",2.0
764,"(95, 5)",2.0
765,"(95, 6)",2.0
766,"(95, 7)",2.0
767,"(95, 8)",0.0
768,"(96, 1)",2.0
769,"(96, 2)",2.0
770,"(96, 3)",2.0
771,"(96, 4)",2.0
772,"(96, 5)",2.0
773,"(96, 6)",2.0
774,"(96, 7)",2.0
775,"(96, 8)",0.0
776,"(97, 1)",2.0
777,"(97, 2)",2.0
778,"(97, 3)",2.0
779,"(97, 4)",1.0
780,"(97, 5)",2.0
781,"(97, 6)",2.0
782,"(97, 7)",0.0
783,"(97, 8)",2.0
784,"(98, 1)",2.0
785,"(98, 2)",2.0
786,"(98, 3)",2.0
787,"(98, 4)",2.0
788,"(98, 5)",2.0
789,"(98, 6)",1.0
790,"(98, 7)",0.0
791,"(98, 8)",2.0
792,"(99, 1)",2.0
793,"(99, 2)",2.0
794,"(99, 3)",2.0
795,"(99, 4)",2.0
796,"(99, 5)",2.0
797,"(99, 6)",2.0
798,"(99, 7)",2.0
799,"(99, 8)",0.0
800,"(100, 1)",2.0
801,"(100, 2)",2.0
802,"(100, 3)",2.0
803,"(100, 4)",2.0
804,"(100, 5)",2.0
805,"(100, 6)",2.0
806,"(100, 7)",2.0
807,"(100, 8)",0.0
808,"(101, 1)",2.0
809,"(101, 2)",2.0
810,"(101, 3)",2.0
811,"(101, 4)",2.0
812,"(101, 5)",2.0
813,"(101, 6)",2.0
814,"(101, 7)",2.0
815,"(101, 8)",1.0
816,"(102, 1)",2.0
817,"(102, 2)",2.0
818,"(102, 3)",2.0
819,"(102, 4)",2.0
820,"(102, 5)",2.0
821,"(102, 6)",2.0
822,"(102, 7)",2.0
823,"(102, 8)",0.0
824,"(103, 1)",2.0
825,"(103, 2)",2.0
826,"(103, 3)",2.0
827,"(103, 4)",2.0
828,"(103, 5)",2.0
829,"(103, 6)",2.0
830,"(103, 7)",2.0
831,"(103, 8)",1.0
