,index,holgura
0,1,0.0
1,2,-901.3333333333335
2,3,-644.0000000000001
3,4,-587.3333333333334
4,5,-1697.3333333333335
5,6,-572.6666666666667
6,7,-1270.0000000000002
7,8,-4591.333333333334
