,index,holgura
0,1,0.0
1,2,-471.9999999999926
2,3,-616.0888888888919
3,4,-781.4222222222126
4,5,-1319.3333333333335
5,6,-246.66666666664278
6,7,-1568.0000000000025
7,8,-5260.488888888902
