,index,holgura
0,"(0, 1)",3.666666666666667
1,"(0, 2)",4.666666666666667
2,"(0, 3)",4.666666666666667
3,"(0, 4)",4.666666666666667
4,"(0, 5)",4.666666666666667
5,"(0, 6)",4.666666666666667
6,"(0, 7)",4.666666666666667
7,"(0, 8)",4.666666666666667
8,"(1, 1)",3.666666666666667
9,"(1, 2)",4.666666666666667
10,"(1, 3)",4.666666666666667
11,"(1, 4)",4.666666666666667
12,"(1, 5)",4.666666666666667
13,"(1, 6)",4.666666666666667
14,"(1, 7)",4.666666666666667
15,"(1, 8)",4.666666666666667
16,"(2, 1)",3.666666666666667
17,"(2, 2)",4.666666666666667
18,"(2, 3)",4.666666666666667
19,"(2, 4)",4.666666666666667
20,"(2, 5)",4.666666666666667
21,"(2, 6)",4.666666666666667
22,"(2, 7)",4.666666666666667
23,"(2, 8)",4.666666666666667
24,"(3, 1)",3.666666666666667
25,"(3, 2)",4.666666666666667
26,"(3, 3)",4.666666666666667
27,"(3, 4)",4.666666666666667
28,"(3, 5)",4.666666666666667
29,"(3, 6)",4.666666666666667
30,"(3, 7)",4.666666666666667
31,"(3, 8)",4.666666666666667
32,"(4, 1)",3.666666666666667
33,"(4, 2)",4.666666666666667
34,"(4, 3)",4.666666666666667
35,"(4, 4)",4.666666666666667
36,"(4, 5)",4.666666666666667
37,"(4, 6)",4.666666666666667
38,"(4, 7)",4.666666666666667
39,"(4, 8)",4.666666666666667
40,"(5, 1)",3.666666666666667
41,"(5, 2)",4.666666666666667
42,"(5, 3)",4.666666666666667
43,"(5, 4)",4.666666666666667
44,"(5, 5)",4.666666666666667
45,"(5, 6)",4.666666666666667
46,"(5, 7)",4.666666666666667
47,"(5, 8)",4.666666666666667
48,"(6, 1)",3.666666666666667
49,"(6, 2)",4.666666666666667
50,"(6, 3)",4.666666666666667
51,"(6, 4)",4.666666666666667
52,"(6, 5)",4.666666666666667
53,"(6, 6)",4.666666666666667
54,"(6, 7)",4.666666666666667
55,"(6, 8)",4.666666666666667
56,"(7, 1)",3.666666666666667
57,"(7, 2)",4.666666666666667
58,"(7, 3)",4.666666666666667
59,"(7, 4)",4.666666666666667
60,"(7, 5)",4.666666666666667
61,"(7, 6)",4.666666666666667
62,"(7, 7)",4.666666666666667
63,"(7, 8)",4.666666666666667
64,"(8, 1)",3.666666666666667
65,"(8, 2)",4.666666666666667
66,"(8, 3)",4.666666666666667
67,"(8, 4)",4.666666666666667
68,"(8, 5)",4.666666666666667
69,"(8, 6)",4.666666666666667
70,"(8, 7)",4.666666666666667
71,"(8, 8)",4.666666666666667
72,"(9, 1)",3.666666666666667
73,"(9, 2)",4.666666666666667
74,"(9, 3)",4.666666666666667
75,"(9, 4)",4.666666666666667
76,"(9, 5)",4.666666666666667
77,"(9, 6)",4.666666666666667
78,"(9, 7)",4.666666666666667
79,"(9, 8)",4.666666666666667
80,"(10, 1)",3.666666666666667
81,"(10, 2)",4.666666666666667
82,"(10, 3)",4.666666666666667
83,"(10, 4)",4.666666666666667
84,"(10, 5)",4.666666666666667
85,"(10, 6)",4.666666666666667
86,"(10, 7)",4.666666666666667
87,"(10, 8)",4.666666666666667
88,"(11, 1)",3.666666666666667
89,"(11, 2)",4.666666666666667
90,"(11, 3)",4.666666666666667
91,"(11, 4)",4.666666666666667
92,"(11, 5)",4.666666666666667
93,"(11, 6)",4.666666666666667
94,"(11, 7)",4.666666666666667
95,"(11, 8)",4.666666666666667
96,"(12, 1)",3.666666666666667
97,"(12, 2)",4.666666666666667
98,"(12, 3)",4.666666666666667
99,"(12, 4)",4.666666666666667
100,"(12, 5)",4.666666666666667
101,"(12, 6)",4.666666666666667
102,"(12, 7)",4.666666666666667
103,"(12, 8)",4.666666666666667
104,"(13, 1)",3.666666666666667
105,"(13, 2)",4.666666666666667
106,"(13, 3)",4.666666666666667
107,"(13, 4)",4.666666666666667
108,"(13, 5)",4.666666666666667
109,"(13, 6)",4.666666666666667
110,"(13, 7)",4.666666666666667
111,"(13, 8)",4.666666666666667
112,"(14, 1)",3.666666666666667
113,"(14, 2)",4.666666666666667
114,"(14, 3)",4.666666666666667
115,"(14, 4)",4.666666666666667
116,"(14, 5)",4.666666666666667
117,"(14, 6)",4.666666666666667
118,"(14, 7)",4.666666666666667
119,"(14, 8)",4.666666666666667
120,"(15, 1)",3.666666666666667
121,"(15, 2)",4.666666666666667
122,"(15, 3)",4.666666666666667
123,"(15, 4)",4.666666666666667
124,"(15, 5)",4.666666666666667
125,"(15, 6)",4.666666666666667
126,"(15, 7)",4.666666666666667
127,"(15, 8)",4.666666666666667
128,"(16, 1)",3.666666666666667
129,"(16, 2)",4.666666666666667
130,"(16, 3)",4.666666666666667
131,"(16, 4)",4.666666666666667
132,"(16, 5)",4.666666666666667
133,"(16, 6)",4.666666666666667
134,"(16, 7)",4.666666666666667
135,"(16, 8)",4.666666666666667
136,"(17, 1)",3.666666666666667
137,"(17, 2)",4.666666666666667
138,"(17, 3)",4.666666666666667
139,"(17, 4)",4.666666666666667
140,"(17, 5)",4.666666666666667
141,"(17, 6)",4.666666666666667
142,"(17, 7)",4.666666666666667
143,"(17, 8)",4.666666666666667
144,"(18, 1)",3.666666666666667
145,"(18, 2)",4.666666666666667
146,"(18, 3)",4.666666666666667
147,"(18, 4)",4.666666666666667
148,"(18, 5)",4.666666666666667
149,"(18, 6)",4.666666666666667
150,"(18, 7)",4.666666666666667
151,"(18, 8)",4.666666666666667
152,"(19, 1)",3.666666666666667
153,"(19, 2)",4.666666666666667
154,"(19, 3)",4.666666666666667
155,"(19, 4)",4.666666666666667
156,"(19, 5)",4.666666666666667
157,"(19, 6)",4.666666666666667
158,"(19, 7)",4.666666666666667
159,"(19, 8)",4.666666666666667
160,"(20, 1)",3.666666666666667
161,"(20, 2)",4.666666666666667
162,"(20, 3)",4.666666666666667
163,"(20, 4)",4.666666666666667
164,"(20, 5)",4.666666666666667
165,"(20, 6)",4.666666666666667
166,"(20, 7)",4.666666666666667
167,"(20, 8)",4.666666666666667
168,"(21, 1)",3.666666666666667
169,"(21, 2)",4.666666666666667
170,"(21, 3)",4.666666666666667
171,"(21, 4)",4.666666666666667
172,"(21, 5)",4.666666666666667
173,"(21, 6)",4.666666666666667
174,"(21, 7)",4.666666666666667
175,"(21, 8)",4.666666666666667
176,"(22, 1)",3.666666666666667
177,"(22, 2)",4.666666666666667
178,"(22, 3)",4.666666666666667
179,"(22, 4)",4.666666666666667
180,"(22, 5)",4.666666666666667
181,"(22, 6)",4.666666666666667
182,"(22, 7)",4.666666666666667
183,"(22, 8)",4.666666666666667
184,"(23, 1)",2.666666666666667
185,"(23, 2)",4.666666666666667
186,"(23, 3)",4.666666666666667
187,"(23, 4)",4.666666666666667
188,"(23, 5)",4.666666666666667
189,"(23, 6)",4.666666666666667
190,"(23, 7)",4.666666666666667
191,"(23, 8)",4.666666666666667
192,"(24, 1)",2.666666666666667
193,"(24, 2)",4.666666666666667
194,"(24, 3)",4.666666666666667
195,"(24, 4)",4.666666666666667
196,"(24, 5)",4.666666666666667
197,"(24, 6)",4.666666666666667
198,"(24, 7)",4.666666666666667
199,"(24, 8)",4.666666666666667
200,"(25, 1)",4.666666666666667
201,"(25, 2)",3.666666666666667
202,"(25, 3)",4.666666666666667
203,"(25, 4)",4.666666666666667
204,"(25, 5)",4.666666666666667
205,"(25, 6)",4.666666666666667
206,"(25, 7)",4.666666666666667
207,"(25, 8)",4.666666666666667
208,"(26, 1)",1.666666666666667
209,"(26, 2)",3.666666666666667
210,"(26, 3)",4.666666666666667
211,"(26, 4)",4.666666666666667
212,"(26, 5)",4.666666666666667
213,"(26, 6)",4.666666666666667
214,"(26, 7)",4.666666666666667
215,"(26, 8)",4.666666666666667
216,"(27, 1)",3.666666666666667
217,"(27, 2)",4.666666666666667
218,"(27, 3)",4.666666666666667
219,"(27, 4)",4.666666666666667
220,"(27, 5)",4.666666666666667
221,"(27, 6)",4.666666666666667
222,"(27, 7)",4.666666666666667
223,"(27, 8)",4.666666666666667
224,"(28, 1)",4.666666666666667
225,"(28, 2)",3.666666666666667
226,"(28, 3)",4.666666666666667
227,"(28, 4)",4.666666666666667
228,"(28, 5)",4.666666666666667
229,"(28, 6)",4.666666666666667
230,"(28, 7)",4.666666666666667
231,"(28, 8)",4.666666666666667
232,"(29, 1)",4.666666666666667
233,"(29, 2)",3.666666666666667
234,"(29, 3)",4.666666666666667
235,"(29, 4)",4.666666666666667
236,"(29, 5)",4.666666666666667
237,"(29, 6)",4.666666666666667
238,"(29, 7)",4.666666666666667
239,"(29, 8)",4.666666666666667
240,"(30, 1)",4.666666666666667
241,"(30, 2)",3.666666666666667
242,"(30, 3)",4.666666666666667
243,"(30, 4)",4.666666666666667
244,"(30, 5)",4.666666666666667
245,"(30, 6)",4.666666666666667
246,"(30, 7)",4.666666666666667
247,"(30, 8)",4.666666666666667
248,"(31, 1)",4.666666666666667
249,"(31, 2)",3.666666666666667
250,"(31, 3)",4.666666666666667
251,"(31, 4)",4.666666666666667
252,"(31, 5)",4.666666666666667
253,"(31, 6)",4.666666666666667
254,"(31, 7)",4.666666666666667
255,"(31, 8)",4.666666666666667
256,"(32, 1)",4.666666666666667
257,"(32, 2)",3.666666666666667
258,"(32, 3)",4.666666666666667
259,"(32, 4)",4.666666666666667
260,"(32, 5)",4.666666666666667
261,"(32, 6)",4.666666666666667
262,"(32, 7)",4.666666666666667
263,"(32, 8)",4.666666666666667
264,"(33, 1)",3.666666666666667
265,"(33, 2)",3.666666666666667
266,"(33, 3)",4.666666666666667
267,"(33, 4)",4.666666666666667
268,"(33, 5)",4.666666666666667
269,"(33, 6)",4.666666666666667
270,"(33, 7)",4.666666666666667
271,"(33, 8)",4.666666666666667
272,"(34, 1)",3.666666666666667
273,"(34, 2)",2.666666666666667
274,"(34, 3)",4.666666666666667
275,"(34, 4)",4.666666666666667
276,"(34, 5)",4.666666666666667
277,"(34, 6)",4.666666666666667
278,"(34, 7)",4.666666666666667
279,"(34, 8)",4.666666666666667
280,"(35, 1)",3.666666666666667
281,"(35, 2)",4.666666666666667
282,"(35, 3)",4.666666666666667
283,"(35, 4)",4.666666666666667
284,"(35, 5)",4.666666666666667
285,"(35, 6)",4.666666666666667
286,"(35, 7)",4.666666666666667
287,"(35, 8)",4.666666666666667
288,"(36, 1)",4.666666666666667
289,"(36, 2)",3.666666666666667
290,"(36, 3)",4.666666666666667
291,"(36, 4)",4.666666666666667
292,"(36, 5)",4.666666666666667
293,"(36, 6)",4.666666666666667
294,"(36, 7)",4.666666666666667
295,"(36, 8)",4.666666666666667
296,"(37, 1)",4.666666666666667
297,"(37, 2)",2.666666666666667
298,"(37, 3)",4.666666666666667
299,"(37, 4)",4.666666666666667
300,"(37, 5)",4.666666666666667
301,"(37, 6)",4.666666666666667
302,"(37, 7)",4.666666666666667
303,"(37, 8)",4.666666666666667
304,"(38, 1)",4.666666666666667
305,"(38, 2)",4.666666666666667
306,"(38, 3)",3.666666666666667
307,"(38, 4)",4.666666666666667
308,"(38, 5)",4.666666666666667
309,"(38, 6)",4.666666666666667
310,"(38, 7)",4.666666666666667
311,"(38, 8)",4.666666666666667
312,"(39, 1)",3.666666666666667
313,"(39, 2)",1.666666666666667
314,"(39, 3)",4.666666666666667
315,"(39, 4)",4.666666666666667
316,"(39, 5)",4.666666666666667
317,"(39, 6)",4.666666666666667
318,"(39, 7)",4.666666666666667
319,"(39, 8)",4.666666666666667
320,"(40, 1)",4.666666666666667
321,"(40, 2)",4.666666666666667
322,"(40, 3)",3.666666666666667
323,"(40, 4)",4.666666666666667
324,"(40, 5)",4.666666666666667
325,"(40, 6)",4.666666666666667
326,"(40, 7)",4.666666666666667
327,"(40, 8)",4.666666666666667
328,"(41, 1)",4.666666666666667
329,"(41, 2)",4.666666666666667
330,"(41, 3)",3.666666666666667
331,"(41, 4)",4.666666666666667
332,"(41, 5)",4.666666666666667
333,"(41, 6)",4.666666666666667
334,"(41, 7)",4.666666666666667
335,"(41, 8)",4.666666666666667
336,"(42, 1)",4.666666666666667
337,"(42, 2)",4.666666666666667
338,"(42, 3)",3.666666666666667
339,"(42, 4)",4.666666666666667
340,"(42, 5)",4.666666666666667
341,"(42, 6)",4.666666666666667
342,"(42, 7)",4.666666666666667
343,"(42, 8)",4.666666666666667
344,"(43, 1)",4.666666666666667
345,"(43, 2)",3.666666666666667
346,"(43, 3)",4.666666666666667
347,"(43, 4)",4.666666666666667
348,"(43, 5)",4.666666666666667
349,"(43, 6)",4.666666666666667
350,"(43, 7)",4.666666666666667
351,"(43, 8)",4.666666666666667
352,"(44, 1)",4.666666666666667
353,"(44, 2)",3.666666666666667
354,"(44, 3)",4.666666666666667
355,"(44, 4)",4.666666666666667
356,"(44, 5)",4.666666666666667
357,"(44, 6)",4.666666666666667
358,"(44, 7)",4.666666666666667
359,"(44, 8)",4.666666666666667
360,"(45, 1)",4.666666666666667
361,"(45, 2)",3.666666666666667
362,"(45, 3)",4.666666666666667
363,"(45, 4)",4.666666666666667
364,"(45, 5)",4.666666666666667
365,"(45, 6)",4.666666666666667
366,"(45, 7)",4.666666666666667
367,"(45, 8)",4.666666666666667
368,"(46, 1)",3.666666666666667
369,"(46, 2)",4.666666666666667
370,"(46, 3)",4.666666666666667
371,"(46, 4)",4.666666666666667
372,"(46, 5)",4.666666666666667
373,"(46, 6)",4.666666666666667
