,index,holgura
0,1,0.0
1,2,-1426.666666666659
2,3,-398.6666666666667
3,4,-611.3333333333339
4,5,-3101.3333333333335
5,6,-1273.3333333333335
6,7,-7794.000000000008
7,8,-6418.666666666669
