,index,holgura
0,1,0.0
1,2,-1018.9999999999998
2,3,-1395.0000000000002
3,4,-863.9999999999997
4,5,-1643.0
5,6,-4490.0
6,7,-1639.0000000000002
7,8,-12981.0
