,index,X
0,1,0.0
1,2,499.33333333333354
2,3,1069.3333333333335
3,4,782.6666666666667
4,5,1030.6666666666677
5,6,802.0000000000001
6,7,2958.6666666666674
7,8,6708.000000000002
