,index,holgura
332,"(66, 'Inglés')",-3.000000000003098
333,"(66, 'Música')",-3.000000000003098
334,"(66, 'Educación física')",-3.000000000003098
335,"(67, 'Básica')",-26.0
336,"(67, 'Orientación')",-28.0
337,"(67, 'Inglés')",-28.0
338,"(67, 'Música')",-28.0
339,"(67, 'Educación física')",-28.0
340,"(68, 'Básica')",-1.0
341,"(68, 'Orientación')",-3.0
342,"(68, 'Inglés')",-3.0
343,"(68, 'Música')",-3.0
344,"(68, 'Educación física')",-3.0
345,"(69, 'Básica')",-9.0
346,"(69, 'Orientación')",-11.0
347,"(69, 'Inglés')",-11.0
348,"(69, 'Música')",-11.0
349,"(69, 'Educación física')",-11.0
350,"(70, 'Básica')",-8.0
351,"(70, 'Orientación')",-10.0
352,"(70, 'Inglés')",-10.0
353,"(70, 'Música')",-10.0
354,"(70, 'Educación física')",-10.0
355,"(71, 'Básica')",3.097966327914037e-12
356,"(71, 'Orientación')",-1.999999999996902
357,"(71, 'Inglés')",-1.999999999996902
358,"(71, 'Música')",-1.999999999996902
359,"(71, 'Educación física')",-1.999999999996902
360,"(72, 'Básica')",-14.0
361,"(72, 'Orientación')",-14.0
362,"(72, 'Inglés')",-12.0
363,"(72, 'Música')",-14.0
364,"(72, 'Educación física')",-14.0
365,"(73, 'Básica')",-21.0
366,"(73, 'Orientación')",-21.0
367,"(73, 'Inglés')",-19.0
368,"(73, 'Música')",-21.0
369,"(73, 'Educación física')",-21.0
370,"(74, 'Básica')",-19.0
371,"(74, 'Orientación')",-17.0
372,"(74, 'Inglés')",-19.0
373,"(74, 'Música')",-19.0
374,"(74, 'Educación física')",-19.0
375,"(75, 'Básica')",-15.0
376,"(75, 'Orientación')",-13.0
377,"(75, 'Inglés')",-15.0
378,"(75, 'Música')",-15.0
379,"(75, 'Educación física')",-15.0
380,"(76, 'Básica')",-43.0
381,"(76, 'Orientación')",-41.0
382,"(76, 'Inglés')",-43.0
383,"(76, 'Música')",-43.0
384,"(76, 'Educación física')",-43.0
385,"(77, 'Básica')",-1.9999999999999494
386,"(77, 'Orientación')",-1.9999999999999494
387,"(77, 'Inglés')",-1.9999999999999494
388,"(77, 'Música')",5.062616992290714e-14
389,"(77, 'Educación física')",-1.9999999999999494
390,"(78, 'Básica')",-791.0
391,"(78, 'Orientación')",-791.0
392,"(78, 'Inglés')",-791.0
393,"(78, 'Música')",-791.0
394,"(78, 'Educación física')",-789.0
395,"(79, 'Básica')",-60.0
396,"(79, 'Orientación')",-62.0
397,"(79, 'Inglés')",-62.0
398,"(79, 'Música')",-62.0
399,"(79, 'Educación física')",-62.0
400,"(80, 'Básica')",-7.0
401,"(80, 'Orientación')",-9.0
402,"(80, 'Inglés')",-9.0
403,"(80, 'Música')",-9.0
404,"(80, 'Educación física')",-9.0
405,"(81, 'Básica')",-33.0
406,"(81, 'Orientación')",-35.0
407,"(81, 'Inglés')",-35.0
408,"(81, 'Música')",-35.0
409,"(81, 'Educación física')",-35.0
410,"(82, 'Básica')",-0.0
411,"(82, 'Orientación')",-2.0
412,"(82, 'Inglés')",-2.0
413,"(82, 'Música')",-2.0
414,"(82, 'Educación física')",-2.0
415,"(83, 'Básica')",-18.0
416,"(83, 'Orientación')",-20.0
417,"(83, 'Inglés')",-20.0
418,"(83, 'Música')",-20.0
419,"(83, 'Educación física')",-20.0
420,"(84, 'Básica')",-13.0
421,"(84, 'Orientación')",-15.0
422,"(84, 'Inglés')",-15.0
423,"(84, 'Música')",-15.0
424,"(84, 'Educación física')",-15.0
425,"(85, 'Básica')",-21.0
426,"(85, 'Orientación')",-21.0
427,"(85, 'Inglés')",-19.0
428,"(85, 'Música')",-21.0
429,"(85, 'Educación física')",-21.0
430,"(86, 'Básica')",-14.0
431,"(86, 'Orientación')",-14.0
432,"(86, 'Inglés')",-12.0
433,"(86, 'Música')",-14.0
434,"(86, 'Educación física')",-14.0
435,"(87, 'Básica')",-139.0
436,"(87, 'Orientación')",-137.0
437,"(87, 'Inglés')",-139.0
438,"(87, 'Música')",-139.0
439,"(87, 'Educación física')",-139.0
440,"(88, 'Básica')",-39.0
441,"(88, 'Orientación')",-37.0
442,"(88, 'Inglés')",-39.0
443,"(88, 'Música')",-39.0
444,"(88, 'Educación física')",-39.0
445,"(89, 'Básica')",-23.000000000000004
446,"(89, 'Orientación')",-21.000000000000004
447,"(89, 'Inglés')",-23.000000000000004
448,"(89, 'Música')",-23.000000000000004
449,"(89, 'Educación física')",-23.000000000000004
450,"(90, 'Básica')",-26.000000000000053
451,"(90, 'Orientación')",-26.000000000000053
452,"(90, 'Inglés')",-26.000000000000053
453,"(90, 'Música')",-24.000000000000053
454,"(90, 'Educación física')",-26.000000000000053
455,"(91, 'Básica')",-99.0
456,"(91, 'Orientación')",-99.0
457,"(91, 'Inglés')",-99.0
458,"(91, 'Música')",-99.0
459,"(91, 'Educación física')",-97.0
460,"(92, 'Básica')",-16.0
461,"(92, 'Orientación')",-18.0
462,"(92, 'Inglés')",-18.0
463,"(92, 'Música')",-18.0
464,"(92, 'Educación física')",-18.0
465,"(93, 'Básica')",-36.0
466,"(93, 'Orientación')",-38.0
467,"(93, 'Inglés')",-38.0
468,"(93, 'Música')",-38.0
469,"(93, 'Educación física')",-38.0
470,"(94, 'Básica')",-3.0
471,"(94, 'Orientación')",-5.0
472,"(94, 'Inglés')",-5.0
473,"(94, 'Música')",-5.0
474,"(94, 'Educación física')",-5.0
475,"(95, 'Básica')",-20.0
476,"(95, 'Orientación')",-22.0
477,"(95, 'Inglés')",-22.0
478,"(95, 'Música')",-22.0
479,"(95, 'Educación física')",-22.0
480,"(96, 'Básica')",-38.0
481,"(96, 'Orientación')",-40.0
482,"(96, 'Inglés')",-40.0
483,"(96, 'Música')",-40.0
484,"(96, 'Educación física')",-40.0
485,"(97, 'Básica')",-9.0
486,"(97, 'Orientación')",-11.0
487,"(97, 'Inglés')",-11.0
488,"(97, 'Música')",-11.0
489,"(97, 'Educación física')",-11.0
490,"(98, 'Básica')",-35.0
491,"(98, 'Orientación')",-35.0
492,"(98, 'Inglés')",-33.0
493,"(98, 'Música')",-35.0
494,"(98, 'Educación física')",-35.0
495,"(99, 'Básica')",-24.0
496,"(99, 'Orientación')",-24.0
497,"(99, 'Inglés')",-22.0
498,"(99, 'Música')",-24.0
499,"(99, 'Educación física')",-24.0
500,"(100, 'Básica')",-38.0
501,"(100, 'Orientación')",-36.0
502,"(100, 'Inglés')",-38.0
503,"(100, 'Música')",-38.0
504,"(100, 'Educación física')",-38.0
505,"(101, 'Básica')",-28.0
506,"(101, 'Orientación')",-26.0
507,"(101, 'Inglés')",-28.0
508,"(101, 'Música')",-28.0
509,"(101, 'Educación física')",-28.0
510,"(102, 'Básica')",-39.0
511,"(102, 'Orientación')",-37.0
512,"(102, 'Inglés')",-39.0
513,"(102, 'Música')",-39.0
514,"(102, 'Educación física')",-39.0
515,"(103, 'Básica')",-6.0
516,"(103, 'Orientación')",-6.0
517,"(103, 'Inglés')",-6.0
518,"(103, 'Música')",-4.0
519,"(103, 'Educación física')",-6.0
