,index,holgura
0,1,0.0
1,2,-194.00000000000003
2,3,-1204.6666666666667
3,4,-840.0000000000001
4,5,-1514.6666666666672
5,6,-208.00000000000003
6,7,-2001.333336969697
7,8,-4301.333333333335
